date,temperature_2m,wind_speed_10m,cloud_cover,direct_radiation,diffuse_radiation
2024-02-05 16:00:00+00:00,8.51,16.58346,100.0,2.0,42.0
2024-02-05 17:00:00+00:00,8.21,13.246826,100.0,1.0,10.0
2024-02-05 18:00:00+00:00,8.01,13.830749,100.0,0.0,0.0
2024-02-05 19:00:00+00:00,8.11,14.84318,100.0,0.0,0.0
2024-02-05 20:00:00+00:00,8.16,15.580141,100.0,0.0,0.0
2024-02-05 21:00:00+00:00,8.21,18.089775,100.0,0.0,0.0
2024-02-05 22:00:00+00:00,8.31,18.584509,100.0,0.0,0.0
2024-02-05 23:00:00+00:00,8.46,19.09358,100.0,0.0,0.0
2024-02-06 00:00:00+00:00,8.66,18.35647,100.0,0.0,0.0
2024-02-06 01:00:00+00:00,7.51,19.134262,98.0,0.0,0.0
2024-02-06 02:00:00+00:00,7.71,20.111729,97.0,0.0,0.0
2024-02-06 03:00:00+00:00,7.71,20.65848,100.0,0.0,0.0
2024-02-06 04:00:00+00:00,8.11,19.35314,100.0,0.0,0.0
2024-02-06 05:00:00+00:00,8.360001,21.129883,100.0,0.0,0.0
2024-02-06 06:00:00+00:00,8.51,22.42427,100.0,0.0,0.0
2024-02-06 07:00:00+00:00,8.46,21.94524,45.0,0.0,0.0
2024-02-06 08:00:00+00:00,8.11,22.45315,76.0,5.0,11.0
2024-02-06 09:00:00+00:00,9.01,25.20257,81.0,84.0,44.0
2024-02-06 10:00:00+00:00,10.16,29.59235,92.0,130.0,86.0
2024-02-06 11:00:00+00:00,11.31,28.467327,96.0,128.0,141.0
2024-02-06 12:00:00+00:00,12.26,28.961546,65.0,170.0,141.0
2024-02-06 13:00:00+00:00,11.91,25.741888,100.0,67.0,105.0
2024-02-06 14:00:00+00:00,11.71,24.184391,86.0,20.0,98.0
2024-02-06 15:00:00+00:00,12.31,27.553524,100.0,53.0,125.0
2024-02-06 16:00:00+00:00,11.96,22.828087,71.0,8.0,47.0
2024-02-06 17:00:00+00:00,11.51,22.42427,100.0,4.0,13.0
2024-02-06 18:00:00+00:00,11.71,23.675303,100.0,0.0,0.0
2024-02-06 19:00:00+00:00,11.51,24.967497,88.0,0.0,0.0
2024-02-06 20:00:00+00:00,11.16,25.264202,100.0,0.0,0.0
2024-02-06 21:00:00+00:00,11.16,25.72174,100.0,0.0,0.0
2024-02-06 22:00:00+00:00,11.31,27.567635,100.0,0.0,0.0
2024-02-06 23:00:00+00:00,11.16,27.059933,100.0,0.0,0.0
2024-02-07 00:00:00+00:00,10.96,26.552288,100.0,0.0,0.0
2024-02-07 01:00:00+00:00,11.31,27.504093,100.0,0.0,0.0
2024-02-07 02:00:00+00:00,11.46,28.583183,100.0,0.0,0.0
2024-02-07 03:00:00+00:00,11.31,27.026386,100.0,0.0,0.0
2024-02-07 04:00:00+00:00,11.26,26.009844,100.0,0.0,0.0
2024-02-07 05:00:00+00:00,11.01,24.195107,100.0,0.0,0.0
2024-02-07 06:00:00+00:00,10.91,26.089443,100.0,0.0,0.0
2024-02-07 07:00:00+00:00,10.71,26.089443,100.0,0.0,0.0
2024-02-07 08:00:00+00:00,10.46,24.569836,100.0,0.0,2.0
2024-02-07 09:00:00+00:00,10.46,29.09103,100.0,0.0,18.0
2024-02-07 10:00:00+00:00,10.81,26.42753,100.0,0.0,35.0
2024-02-07 11:00:00+00:00,11.01,25.862436,100.0,0.0,47.0
2024-02-07 12:00:00+00:00,11.360001,29.328403,100.0,0.0,83.0
2024-02-07 13:00:00+00:00,11.46,27.66384,100.0,0.0,66.0
2024-02-07 14:00:00+00:00,12.16,27.887802,100.0,11.0,158.0
2024-02-07 15:00:00+00:00,11.81,26.478971,100.0,0.0,46.0
2024-02-07 16:00:00+00:00,11.76,22.42427,100.0,0.0,23.0
2024-02-07 17:00:00+00:00,11.56,21.817902,100.0,0.0,4.0
2024-02-07 18:00:00+00:00,11.76,21.67487,100.0,0.0,0.0
2024-02-07 19:00:00+00:00,11.81,19.969458,100.0,0.0,0.0
2024-02-07 20:00:00+00:00,11.91,16.87398,100.0,0.0,0.0
2024-02-07 21:00:00+00:00,12.110001,16.179987,100.0,0.0,0.0
2024-02-07 22:00:00+00:00,12.26,17.713316,99.0,0.0,0.0
2024-02-07 23:00:00+00:00,12.26,18.440998,100.0,0.0,0.0
2024-02-08 00:00:00+00:00,12.06,17.566378,100.0,0.0,0.0
2024-02-08 01:00:00+00:00,12.26,16.563911,100.0,0.0,0.0
2024-02-08 02:00:00+00:00,12.41,16.595179,100.0,0.0,0.0
2024-02-08 03:00:00+00:00,12.31,15.408671,100.0,0.0,0.0
2024-02-08 04:00:00+00:00,12.26,17.673029,100.0,0.0,0.0
2024-02-08 05:00:00+00:00,12.46,20.972897,100.0,0.0,0.0
2024-02-08 06:00:00+00:00,12.46,24.522314,100.0,0.0,0.0
2024-02-08 07:00:00+00:00,12.01,23.000591,100.0,0.0,0.0
2024-02-08 08:00:00+00:00,12.110001,22.218153,100.0,0.0,6.0
2024-02-08 09:00:00+00:00,12.110001,21.900904,100.0,0.0,48.0
2024-02-08 10:00:00+00:00,12.16,25.772078,100.0,0.0,30.0
2024-02-08 11:00:00+00:00,12.96,29.460672,100.0,0.0,63.0
2024-02-08 12:00:00+00:00,13.56,30.432245,100.0,20.0,137.0
2024-02-08 13:00:00+00:00,13.46,30.190672,100.0,10.0,157.0
2024-02-08 14:00:00+00:00,12.66,27.56058,100.0,1.0,89.0
2024-02-08 15:00:00+00:00,11.91,24.933735,100.0,0.0,37.0
2024-02-08 16:00:00+00:00,11.46,22.35481,100.0,0.0,14.0
2024-02-08 17:00:00+00:00,11.31,20.316889,100.0,0.0,4.0
2024-02-08 18:00:00+00:00,11.31,21.24305,100.0,0.0,0.0
2024-02-08 19:00:00+00:00,11.51,25.509243,100.0,0.0,0.0
2024-02-08 20:00:00+00:00,11.610001,26.758923,100.0,0.0,0.0
2024-02-08 21:00:00+00:00,11.110001,27.897097,100.0,0.0,0.0
2024-02-08 22:00:00+00:00,10.91,28.236486,100.0,0.0,0.0
2024-02-08 23:00:00+00:00,10.610001,29.487053,100.0,0.0,0.0
2024-02-09 00:00:00+00:00,10.81,30.513052,100.0,0.0,0.0
2024-02-09 01:00:00+00:00,11.01,25.764534,38.0,0.0,0.0
2024-02-09 02:00:00+00:00,10.96,24.627787,44.0,0.0,0.0
2024-02-09 03:00:00+00:00,11.31,27.322077,92.0,0.0,0.0
2024-02-09 04:00:00+00:00,11.51,27.14123,67.0,0.0,0.0
2024-02-09 05:00:00+00:00,11.56,28.551426,100.0,0.0,0.0
2024-02-09 06:00:00+00:00,11.860001,27.534704,100.0,0.0,0.0
2024-02-09 07:00:00+00:00,11.96,24.48,100.0,0.0,0.0
2024-02-09 08:00:00+00:00,11.860001,21.575987,100.0,2.0,9.0
2024-02-09 09:00:00+00:00,12.31,21.068459,100.0,4.0,62.0
2024-02-09 10:00:00+00:00,12.51,23.068108,100.0,5.0,97.0
2024-02-09 11:00:00+00:00,13.31,28.555965,100.0,58.0,147.0
2024-02-09 12:00:00+00:00,14.16,26.574244,100.0,42.0,179.0
2024-02-09 13:00:00+00:00,13.360001,22.539564,100.0,19.0,155.0
2024-02-09 14:00:00+00:00,12.96,19.586117,100.0,0.0,111.0
2024-02-09 15:00:00+00:00,13.06,21.273533,100.0,23.0,130.0
2024-02-09 16:00:00+00:00,12.26,19.13426,95.0,0.0,43.0
2024-02-09 17:00:00+00:00,11.16,19.13426,93.0,0.0,15.0
2024-02-09 18:00:00+00:00,10.360001,19.416653,83.0,0.0,0.0
2024-02-09 19:00:00+00:00,9.66,18.175545,88.0,0.0,0.0
2024-02-09 20:00:00+00:00,9.06,17.015474,71.0,0.0,0.0
2024-02-09 21:00:00+00:00,8.860001,16.343367,88.0,0.0,0.0
2024-02-09 22:00:00+00:00,8.76,14.759999,98.0,0.0,0.0
2024-02-09 23:00:00+00:00,9.21,14.471821,50.0,0.0,0.0
2024-02-10 00:00:00+00:00,8.81,12.964998,99.0,0.0,0.0
2024-02-10 01:00:00+00:00,8.31,6.489992,48.0,0.0,0.0
2024-02-10 02:00:00+00:00,7.91,7.172949,98.0,0.0,0.0
2024-02-10 03:00:00+00:00,7.8599997,7.8954163,100.0,0.0,0.0
2024-02-10 04:00:00+00:00,7.6099997,6.4096174,99.0,0.0,0.0
2024-02-10 05:00:00+00:00,5.76,6.9153743,100.0,0.0,0.0
2024-02-10 06:00:00+00:00,6.16,5.1919937,100.0,0.0,0.0
2024-02-10 07:00:00+00:00,7.01,8.209263,100.0,0.0,0.0
2024-02-10 08:00:00+00:00,7.3599997,7.9932966,100.0,0.0,15.0
2024-02-10 09:00:00+00:00,8.06,9.290511,100.0,0.0,59.0
2024-02-10 10:00:00+00:00,8.66,6.2145634,100.0,0.0,82.0
2024-02-10 11:00:00+00:00,8.96,3.4152596,100.0,0.0,74.0
2024-02-10 12:00:00+00:00,9.51,4.198285,100.0,3.0,119.0
2024-02-10 13:00:00+00:00,9.81,0.71999997,100.0,0.0,59.0
2024-02-10 14:00:00+00:00,9.96,2.9024127,100.0,0.0,63.0
2024-02-10 15:00:00+00:00,9.96,9.726665,100.0,0.0,32.0
2024-02-10 16:00:00+00:00,8.76,24.627787,100.0,0.0,18.0
2024-02-10 17:00:00+00:00,7.8100004,20.265795,100.0,0.0,8.0
2024-02-10 18:00:00+00:00,7.46,15.876775,100.0,0.0,0.0
2024-02-10 19:00:00+00:00,7.46,10.703569,100.0,0.0,0.0
2024-02-10 20:00:00+00:00,6.46,6.9247384,100.0,0.0,0.0
2024-02-10 21:00:00+00:00,6.1099997,10.587917,100.0,0.0,0.0
2024-02-10 22:00:00+00:00,6.51,12.10157,100.0,0.0,0.0
2024-02-10 23:00:00+00:00,6.6099997,14.336861,100.0,0.0,0.0
2024-02-11 00:00:00+00:00,6.91,16.1198,100.0,0.0,0.0
2024-02-11 01:00:00+00:00,7.76,17.287498,100.0,0.0,0.0
2024-02-11 02:00:00+00:00,7.71,16.981165,100.0,0.0,0.0
2024-02-11 03:00:00+00:00,7.91,17.477621,100.0,0.0,0.0
2024-02-11 04:00:00+00:00,7.8599997,16.299694,100.0,0.0,0.0
2024-02-11 05:00:00+00:00,7.76,16.375053,100.0,0.0,0.0
2024-02-11 06:00:00+00:00,7.71,16.75064,53.0,0.0,0.0
2024-02-11 07:00:00+00:00,7.41,17.373497,86.0,0.0,0.0
2024-02-11 08:00:00+00:00,7.96,18.668005,100.0,1.0,15.0
2024-02-11 09:00:00+00:00,8.91,20.65848,86.0,3.0,65.0
2024-02-11 10:00:00+00:00,9.76,22.691423,98.0,61.0,112.0
2024-02-11 11:00:00+00:00,10.06,25.305208,50.0,22.0,129.0
2024-02-11 12:00:00+00:00,10.41,27.381308,100.0,101.0,123.0
2024-02-11 13:00:00+00:00,10.16,27.009598,100.0,53.0,106.0
2024-02-11 14:00:00+00:00,10.06,24.535524,75.0,40.0,113.0
2024-02-11 15:00:00+00:00,10.51,26.282465,64.0,88.0,111.0
2024-02-11 16:00:00+00:00,9.81,24.967499,44.0,42.0,58.0
2024-02-11 17:00:00+00:00,8.860001,20.188908,29.0,20.0,19.0
2024-02-11 18:00:00+00:00,8.41,19.443333,33.0,0.0,0.0
2024-02-11 19:00:00+00:00,7.91,18.359999,35.0,0.0,0.0
2024-02-11 20:00:00+00:00,7.3599997,15.226764,16.0,0.0,0.0
2024-02-11 21:00:00+00:00,6.66,13.708391,19.0,0.0,0.0
2024-02-11 22:00:00+00:00,6.16,13.207634,52.0,0.0,0.0
2024-02-11 23:00:00+00:00,5.6099997,12.303366,91.0,0.0,0.0
2024-02-12 00:00:00+00:00,5.21,11.592895,80.0,0.0,0.0
2024-02-12 01:00:00+00:00,5.0600004,10.630672,57.0,0.0,0.0
2024-02-12 02:00:00+00:00,4.66,10.086427,93.0,0.0,0.0
2024-02-12 03:00:00+00:00,4.3599997,9.686609,79.0,0.0,0.0
2024-02-12 04:00:00+00:00,4.3100004,8.654987,100.0,0.0,0.0
2024-02-12 05:00:00+00:00,4.3599997,7.386582,100.0,0.0,0.0
2024-02-12 06:00:00+00:00,4.8100004,6.1305785,100.0,0.0,0.0
2024-02-12 07:00:00+00:00,4.51,6.0347,100.0,0.0,0.0
2024-02-12 08:00:00+00:00,5.1099997,8.089993,100.0,0.0,21.0
2024-02-12 09:00:00+00:00,6.66,8.049845,100.0,50.0,77.0
2024-02-12 10:00:00+00:00,8.41,8.669949,100.0,139.0,97.0
2024-02-12 11:00:00+00:00,9.01,7.42159,100.0,28.0,173.0
2024-02-12 12:00:00+00:00,9.51,8.905908,100.0,47.0,173.0
2024-02-12 13:00:00+00:00,10.06,7.69592,96.0,67.0,189.0
2024-02-12 14:00:00+00:00,10.56,10.390226,52.0,156.0,156.0
2024-02-12 15:00:00+00:00,10.51,12.904882,48.0,109.0,126.0
2024-02-12 16:00:00+00:00,9.110001,12.261157,25.0,54.0,63.0
2024-02-12 17:00:00+00:00,7.66,7.0911775,4.0,20.0,21.0
2024-02-12 18:00:00+00:00,5.71,6.87779,0.0,0.0,0.0
2024-02-12 19:00:00+00:00,5.01,6.87779,0.0,0.0,0.0
2024-02-12 20:00:00+00:00,4.71,8.350138,0.0,0.0,0.0
2024-02-12 21:00:00+00:00,4.51,9.0645685,4.0,0.0,0.0
2024-02-12 22:00:00+00:00,4.21,8.759178,1.0,0.0,0.0
2024-02-12 23:00:00+00:00,3.51,7.0911775,0.0,0.0,0.0
2024-02-13 00:00:00+00:00,3.11,7.42159,0.0,0.0,0.0
2024-02-13 01:00:00+00:00,5.01,7.24486,17.0,0.0,0.0
2024-02-13 02:00:00+00:00,4.06,7.386582,94.0,0.0,0.0
2024-02-13 03:00:00+00:00,3.31,6.3690495,71.0,0.0,0.0
2024-02-13 04:00:00+00:00,2.56,6.6087217,45.0,0.0,0.0
2024-02-13 05:00:00+00:00,2.66,5.1544156,23.0,0.0,0.0
2024-02-13 06:00:00+00:00,2.61,7.9932976,26.0,0.0,0.0
2024-02-13 07:00:00+00:00,2.56,9.826088,38.0,0.0,0.0
2024-02-13 08:00:00+00:00,3.51,13.207634,92.0,12.0,18.0
2024-02-13 09:00:00+00:00,5.16,12.758432,99.0,42.0,73.0
2024-02-13 10:00:00+00:00,6.96,12.496719,46.0,89.0,129.0
2024-02-13 11:00:00+00:00,9.01,14.799459,21.0,289.0,91.0
2024-02-13 12:00:00+00:00,10.31,15.716793,85.0,305.0,108.0
2024-02-13 13:00:00+00:00,10.81,21.924562,100.0,186.0,154.0
2024-02-13 14:00:00+00:00,10.610001,22.539564,100.0,46.0,154.0
2024-02-13 15:00:00+00:00,10.26,21.413193,100.0,45.0,135.0
2024-02-13 16:00:00+00:00,9.360001,14.081478,100.0,0.0,60.0
2024-02-13 17:00:00+00:00,9.56,18.359999,100.0,5.0,21.0
2024-02-13 18:00:00+00:00,9.51,19.523155,100.0,0.0,0.0
2024-02-13 19:00:00+00:00,9.71,20.696085,100.0,0.0,0.0
2024-02-13 20:00:00+00:00,9.66,21.518847,100.0,0.0,0.0
2024-02-13 21:00:00+00:00,9.16,21.288757,100.0,0.0,0.0
2024-02-13 22:00:00+00:00,9.16,20.456745,100.0,0.0,0.0
2024-02-13 23:00:00+00:00,10.06,20.65848,100.0,0.0,0.0
2024-02-14 00:00:00+00:00,10.56,19.61587,80.0,0.0,0.0
2024-02-14 01:00:00+00:00,9.66,17.57744,100.0,0.0,0.0
2024-02-14 02:00:00+00:00,9.56,14.618837,100.0,0.0,0.0
2024-02-14 03:00:00+00:00,10.06,13.246826,100.0,0.0,0.0
2024-02-14 04:00:00+00:00,10.110001,9.983106,100.0,0.0,0.0
2024-02-14 05:00:00+00:00,10.51,13.363711,100.0,0.0,0.0
2024-02-14 06:00:00+00:00,10.66,14.986553,100.0,0.0,0.0
2024-02-14 07:00:00+00:00,10.91,15.941944,100.0,0.0,0.0
2024-02-14 08:00:00+00:00,11.26,17.072504,100.0,0.0,9.0
2024-02-14 09:00:00+00:00,11.31,18.775303,100.0,0.0,30.0
2024-02-14 10:00:00+00:00,11.96,20.188908,100.0,1.0,64.0
2024-02-14 11:00:00+00:00,12.71,22.159746,100.0,14.0,160.0
2024-02-14 12:00:00+00:00,12.66,16.78156,100.0,0.0,102.0
2024-02-14 13:00:00+00:00,13.76,19.681828,100.0,16.0,145.0
2024-02-14 14:00:00+00:00,14.360001,19.513195,72.0,48.0,180.0
2024-02-14 15:00:00+00:00,14.76,18.864824,100.0,158.0,95.0
2024-02-14 16:00:00+00:00,14.51,15.807239,100.0,37.0,88.0
2024-02-14 17:00:00+00:00,13.51,12.7279215,100.0,3.0,31.0
2024-02-14 18:00:00+00:00,12.26,10.041354,100.0,0.0,0.0
2024-02-14 19:00:00+00:00,11.51,11.609651,100.0,0.0,0.0
2024-02-14 20:00:00+00:00,11.31,13.397612,100.0,0.0,0.0
2024-02-14 21:00:00+00:00,11.06,13.32,98.0,0.0,0.0
2024-02-14 22:00:00+00:00,10.610001,13.324863,100.0,0.0,0.0
2024-02-14 23:00:00+00:00,10.46,13.324863,100.0,0.0,0.0
2024-02-15 00:00:00+00:00,10.81,13.698934,100.0,0.0,0.0
2024-02-15 01:00:00+00:00,11.610001,13.004921,100.0,0.0,0.0
2024-02-15 02:00:00+00:00,10.96,11.659777,100.0,0.0,0.0
2024-02-15 03:00:00+00:00,10.46,10.829958,100.0,0.0,0.0
2024-02-15 04:00:00+00:00,10.31,12.303366,89.0,0.0,0.0
2024-02-15 05:00:00+00:00,9.81,11.013882,96.0,0.0,0.0
2024-02-15 06:00:00+00:00,9.21,10.703569,99.0,0.0,0.0
2024-02-15 07:00:00+00:00,8.66,8.891343,95.0,0.0,0.0
2024-02-15 08:00:00+00:00,9.01,11.885453,58.0,15.0,21.0
2024-02-15 09:00:00+00:00,10.610001,12.768586,100.0,116.0,51.0
2024-02-15 10:00:00+00:00,12.31,13.684735,100.0,153.0,108.0
2024-02-15 11:00:00+00:00,13.21,14.039999,100.0,35.0,191.0
2024-02-15 12:00:00+00:00,14.71,13.779114,94.0,160.0,180.0
2024-02-15 13:00:00+00:00,16.66,14.007655,100.0,262.0,144.0
2024-02-15 14:00:00+00:00,17.06,13.854155,100.0,225.0,132.0
2024-02-15 15:00:00+00:00,17.06,13.18308,100.0,134.0,131.0
2024-02-15 16:00:00+00:00,16.66,12.768586,100.0,72.0,88.0
2024-02-15 17:00:00+00:00,15.41,12.57426,100.0,4.0,34.0
2024-02-15 18:00:00+00:00,14.51,10.538843,99.0,0.0,0.0
2024-02-15 19:00:00+00:00,13.21,10.787993,94.0,0.0,0.0
2024-02-15 20:00:00+00:00,13.46,12.758432,95.0,0.0,0.0
2024-02-15 21:00:00+00:00,12.81,12.522619,99.0,0.0,0.0
2024-02-15 22:00:00+00:00,12.360001,14.917212,96.0,0.0,0.0
2024-02-15 23:00:00+00:00,12.46,16.199999,90.0,0.0,0.0
2024-02-16 00:00:00+00:00,12.96,16.75064,92.0,0.0,0.0
2024-02-16 01:00:00+00:00,14.06,25.744402,100.0,0.0,0.0
2024-02-16 02:00:00+00:00,14.06,23.598541,100.0,0.0,0.0
2024-02-16 03:00:00+00:00,13.71,21.175837,100.0,0.0,0.0
2024-02-16 04:00:00+00:00,13.610001,20.523157,100.0,0.0,0.0
2024-02-16 05:00:00+00:00,13.21,20.12461,100.0,0.0,0.0
2024-02-16 06:00:00+00:00,13.26,20.929594,100.0,0.0,0.0
2024-02-16 07:00:00+00:00,13.26,18.0,100.0,0.0,0.0
2024-02-16 08:00:00+00:00,13.31,16.992609,100.0,0.0,12.0
2024-02-16 09:00:00+00:00,13.360001,16.80857,100.0,2.0,41.0
2024-02-16 10:00:00+00:00,13.66,15.807239,100.0,0.0,70.0
2024-02-16 11:00:00+00:00,12.91,16.992609,100.0,1.0,64.0
2024-02-16 12:00:00+00:00,12.56,15.990646,100.0,5.0,111.0
2024-02-16 13:00:00+00:00,12.81,17.174677,100.0,11.0,135.0
2024-02-16 14:00:00+00:00,12.26,16.485485,100.0,0.0,71.0
2024-02-16 15:00:00+00:00,12.06,13.392774,98.0,0.0,45.0
2024-02-16 16:00:00+00:00,12.16,12.181624,99.0,18.0,52.0
2024-02-16 17:00:00+00:00,11.110001,10.805998,51.0,18.0,33.0
2024-02-16 18:00:00+00:00,9.860001,11.792404,12.0,0.0,1.0
2024-02-16 19:00:00+00:00,9.110001,10.685391,3.0,0.0,0.0
2024-02-16 20:00:00+00:00,8.21,8.0899935,0.0,0.0,0.0
2024-02-16 21:00:00+00:00,7.21,6.9527545,0.0,0.0,0.0
2024-02-16 22:00:00+00:00,6.5600004,6.519877,1.0,0.0,0.0
2024-02-16 23:00:00+00:00,6.66,7.5685663,0.0,0.0,0.0
2024-02-17 00:00:00+00:00,6.51,9.0,73.0,0.0,0.0
2024-02-17 01:00:00+00:00,8.71,8.4042845,100.0,0.0,0.0
2024-02-17 02:00:00+00:00,9.51,8.311245,100.0,0.0,0.0
2024-02-17 03:00:00+00:00,9.31,8.225035,100.0,0.0,0.0
2024-02-17 04:00:00+00:00,9.110001,8.049845,100.0,0.0,0.0
2024-02-17 05:00:00+00:00,8.96,6.87779,100.0,0.0,0.0
2024-02-17 06:00:00+00:00,9.01,7.342588,100.0,0.0,0.0
2024-02-17 07:00:00+00:00,9.21,10.00256,100.0,0.0,0.0
2024-02-17 08:00:00+00:00,9.46,9.504273,86.0,2.0,21.0
2024-02-17 09:00:00+00:00,10.51,8.161764,14.0,56.0,73.0
2024-02-17 10:00:00+00:00,11.81,7.9932966,48.0,157.0,113.0
2024-02-17 11:00:00+00:00,12.51,7.145796,38.0,255.0,115.0
2024-02-17 12:00:00+00:00,13.06,1.8,100.0,194.0,171.0
2024-02-17 13:00:00+00:00,13.51,3.6,100.0,80.0,205.0
2024-02-17 14:00:00+00:00,13.51,5.1165614,91.0,56.0,166.0
2024-02-17 15:00:00+00:00,13.76,5.3517847,99.0,103.0,144.0
2024-02-17 16:00:00+00:00,13.51,3.0758414,98.0,92.0,81.0
2024-02-17 17:00:00+00:00,12.21,4.896529,100.0,26.0,36.0
2024-02-17 18:00:00+00:00,9.46,6.193674,100.0,0.0,1.0
2024-02-17 19:00:00+00:00,8.16,6.130579,100.0,0.0,0.0
2024-02-17 20:00:00+00:00,7.8100004,6.638072,100.0,0.0,0.0
2024-02-17 21:00:00+00:00,7.76,9.422101,100.0,0.0,0.0
2024-02-17 22:00:00+00:00,7.6099997,10.390226,100.0,0.0,0.0
2024-02-17 23:00:00+00:00,7.01,10.308831,99.0,0.0,0.0
2024-02-18 00:00:00+00:00,6.91,10.661107,100.0,0.0,0.0
2024-02-18 01:00:00+00:00,6.91,12.6462,100.0,0.0,0.0
2024-02-18 02:00:00+00:00,6.66,12.144331,100.0,0.0,0.0
2024-02-18 03:00:00+00:00,6.6099997,12.7279215,100.0,0.0,0.0
2024-02-18 04:00:00+00:00,6.46,14.04,100.0,0.0,0.0
2024-02-18 05:00:00+00:00,7.1099997,13.797912,100.0,0.0,0.0
2024-02-18 06:00:00+00:00,7.3100004,15.111424,100.0,0.0,0.0
2024-02-18 07:00:00+00:00,7.91,18.0,100.0,0.0,0.0
2024-02-18 08:00:00+00:00,8.46,18.899143,100.0,0.0,20.0
2024-02-18 09:00:00+00:00,9.06,20.799152,100.0,3.0,43.0
2024-02-18 10:00:00+00:00,9.41,23.363974,100.0,0.0,61.0
2024-02-18 11:00:00+00:00,9.56,23.419376,100.0,0.0,44.0
2024-02-18 12:00:00+00:00,9.71,21.028437,100.0,0.0,48.0
2024-02-18 13:00:00+00:00,10.01,18.391737,100.0,0.0,58.0
2024-02-18 14:00:00+00:00,10.26,19.469976,100.0,0.0,70.0
2024-02-18 15:00:00+00:00,10.56,21.578989,100.0,1.0,51.0
2024-02-18 16:00:00+00:00,11.16,20.948164,99.0,0.0,38.0
2024-02-18 17:00:00+00:00,11.66,18.782204,100.0,3.0,29.0
2024-02-18 18:00:00+00:00,11.66,16.700275,100.0,0.0,1.0
2024-02-18 19:00:00+00:00,11.71,14.618837,100.0,0.0,0.0
2024-02-18 20:00:00+00:00,11.46,17.238699,100.0,0.0,0.0
2024-02-18 21:00:00+00:00,11.26,16.595179,100.0,0.0,0.0
2024-02-18 22:00:00+00:00,11.31,15.716793,100.0,0.0,0.0
2024-02-18 23:00:00+00:00,11.31,15.725037,100.0,0.0,0.0
2024-02-19 00:00:00+00:00,11.21,15.646544,100.0,0.0,0.0
2024-02-19 01:00:00+00:00,10.76,15.077082,98.0,0.0,0.0
2024-02-19 02:00:00+00:00,10.31,13.53236,100.0,0.0,0.0
2024-02-19 03:00:00+00:00,10.41,13.527572,100.0,0.0,0.0
2024-02-19 04:00:00+00:00,10.360001,11.770403,100.0,0.0,0.0
2024-02-19 05:00:00+00:00,10.360001,11.043261,100.0,0.0,0.0
2024-02-19 06:00:00+00:00,10.360001,9.531505,100.0,0.0,0.0
2024-02-19 07:00:00+00:00,10.360001,11.165805,100.0,0.0,0.0
2024-02-19 08:00:00+00:00,10.41,11.503113,100.0,0.0,14.0
2024-02-19 09:00:00+00:00,10.860001,16.263872,100.0,11.0,86.0
2024-02-19 10:00:00+00:00,10.81,18.014393,100.0,0.0,113.0
2024-02-19 11:00:00+00:00,10.76,19.134262,100.0,3.0,133.0
2024-02-19 12:00:00+00:00,11.21,20.008356,100.0,3.0,144.0
2024-02-19 13:00:00+00:00,11.06,18.057508,100.0,2.0,112.0
2024-02-19 14:00:00+00:00,10.96,19.469976,92.0,14.0,119.0
2024-02-19 15:00:00+00:00,11.610001,21.2522,100.0,51.0,150.0
2024-02-19 16:00:00+00:00,11.56,15.158522,100.0,3.0,80.0
2024-02-19 17:00:00+00:00,10.81,14.869351,100.0,0.0,9.0
2024-02-19 18:00:00+00:00,10.51,16.394829,100.0,0.0,0.0
2024-02-19 19:00:00+00:00,9.76,15.459054,99.0,0.0,0.0
2024-02-19 20:00:00+00:00,9.16,14.512064,99.0,0.0,0.0
2024-02-19 21:00:00+00:00,9.21,13.363711,100.0,0.0,0.0
2024-02-19 22:00:00+00:00,8.71,11.966953,100.0,0.0,0.0
2024-02-19 23:00:00+00:00,7.96,11.090103,99.0,0.0,0.0
2024-02-20 00:00:00+00:00,7.46,10.829959,99.0,0.0,0.0
2024-02-20 01:00:00+00:00,7.51,10.24578,100.0,0.0,0.0
2024-02-20 02:00:00+00:00,7.1099997,9.531505,100.0,0.0,0.0
2024-02-20 03:00:00+00:00,7.1099997,10.308831,100.0,0.0,0.0
2024-02-20 04:00:00+00:00,6.8599997,9.826088,100.0,0.0,0.0
2024-02-20 05:00:00+00:00,7.1099997,9.028754,100.0,0.0,0.0
2024-02-20 06:00:00+00:00,7.1099997,9.028754,100.0,0.0,0.0
2024-02-20 07:00:00+00:00,6.96,10.446206,100.0,0.0,0.0
2024-02-20 08:00:00+00:00,7.16,10.239453,100.0,0.0,21.0
2024-02-20 09:00:00+00:00,7.96,12.144331,100.0,5.0,68.0
2024-02-20 10:00:00+00:00,8.860001,12.57426,100.0,11.0,116.0
2024-02-20 11:00:00+00:00,9.610001,13.32,100.0,18.0,154.0
2024-02-20 12:00:00+00:00,10.26,14.007655,100.0,21.0,201.0
2024-02-20 13:00:00+00:00,10.01,13.891522,100.0,38.0,194.0
2024-02-20 14:00:00+00:00,10.56,14.264361,100.0,49.0,187.0
2024-02-20 15:00:00+00:00,10.81,14.904173,100.0,38.0,152.0
2024-02-20 16:00:00+00:00,10.66,13.608762,100.0,18.0,88.0
2024-02-20 17:00:00+00:00,10.26,12.074766,100.0,1.0,33.0
2024-02-20 18:00:00+00:00,9.610001,12.287555,100.0,0.0,1.0
2024-02-20 19:00:00+00:00,9.26,11.480557,100.0,0.0,0.0
